Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-01-04,Newcastle,21.2,34,0,NA,NA,NA,NA,NE,SE,9,19,74,50,NA,NA,0,5,25.5,32,No,No
2015-01-05,Newcastle,21.5,26.8,0,NA,NA,NA,NA,SE,SE,4,19,87,70,NA,NA,8,8,22.9,25.8,No,No
2015-01-06,Newcastle,21,29.6,0,NA,NA,NA,NA,NW,NE,4,9,71,55,NA,NA,6,3,26.5,29.5,No,No
2015-01-07,Newcastle,20.8,30.8,0,NA,NA,NA,NA,NE,NW,4,28,63,49,NA,NA,1,1,25.8,29.5,No,No
2015-01-08,Newcastle,18.8,32.5,0,NA,NA,NA,NA,NW,NE,19,19,67,48,NA,NA,0,1,23.5,32,No,No
2015-01-09,Newcastle,20.6,34.2,0,NA,NA,NA,NA,NA,NW,0,19,66,46,NA,NA,5,5,26,32.5,No,No
2015-01-10,Newcastle,21.6,31,0,NA,NA,NA,NA,NA,SE,0,9,77,55,NA,NA,8,8,25,30.8,No,Yes
2015-01-11,Newcastle,20.8,23,5,NA,NA,NA,NA,NA,NA,0,0,98,95,NA,NA,8,8,21.6,22,Yes,Yes
2015-01-12,Newcastle,20.3,25.2,13,NA,NA,NA,NA,SE,SE,37,19,83,83,NA,NA,7,8,23,23.9,Yes,No
2015-01-13,Newcastle,19.7,28.2,0.8,NA,NA,NA,NA,NA,SE,0,19,82,52,NA,NA,6,3,22.6,26.9,No,Yes
2015-01-14,Newcastle,21.7,35,4,NA,NA,NA,NA,NE,NE,28,28,73,34,NA,NA,1,4,27,34.2,Yes,No
2015-01-15,Newcastle,20,29.5,0,NA,NA,NA,NA,N,SE,9,28,61,67,NA,NA,1,2,25.5,26.2,No,No
2015-01-16,Newcastle,21,32.5,1,NA,NA,NA,NA,NA,NE,0,9,76,33,NA,NA,5,1,25,32.2,No,No
2015-01-17,Newcastle,17,35.5,0,NA,NA,NA,NA,NW,NE,9,9,42,28,NA,NA,0,1,26,34,No,No
2015-01-18,Newcastle,20.2,29.5,0,NA,NA,NA,NA,NA,NA,0,0,73,47,NA,NA,2,5,25.4,28,No,Yes
2015-01-19,Newcastle,19.2,21.5,20,NA,NA,NA,NA,NA,NA,0,0,95,91,NA,NA,8,8,20,20.5,Yes,Yes
2015-01-20,Newcastle,17.4,26.2,38.4,NA,NA,NA,NA,NA,NE,0,28,95,68,NA,NA,8,2,18.8,25,Yes,No
2015-01-21,Newcastle,18,29.9,1,NA,NA,NA,NA,NA,SE,0,28,77,55,NA,NA,5,5,24,29.5,No,No
2015-01-22,Newcastle,20.1,29.3,0,NA,NA,NA,NA,NA,SE,0,19,72,61,NA,NA,1,7,25.5,28.6,No,No
2015-01-23,Newcastle,NA,31.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No
2015-01-24,Newcastle,21,31.2,0.8,NA,NA,NA,NA,NA,SE,0,28,70,56,NA,NA,0,1,25.6,30.5,No,No
2015-01-25,Newcastle,20.2,35.2,1,NA,NA,NA,NA,NW,NW,4,9,83,46,NA,NA,2,2,24.5,34.6,No,Yes
2015-01-26,Newcastle,20.7,23,2,NA,NA,NA,NA,SE,NA,4,0,93,79,NA,NA,8,8,21.2,22.2,Yes,Yes
2015-01-27,Newcastle,19.5,21,8.2,NA,NA,NA,NA,NA,NW,0,4,95,97,NA,NA,8,8,20,18.5,Yes,Yes
2015-01-28,Newcastle,17.2,22.5,51.4,NA,NA,NA,NA,NA,SE,0,19,51,52,NA,NA,8,7,18.9,22.5,Yes,Yes
2015-01-29,Newcastle,15.2,24.2,2.6,NA,NA,NA,NA,SW,SE,19,28,65,48,NA,NA,1,3,19,22.5,Yes,No
2015-01-30,Newcastle,12.2,27,0,NA,NA,NA,NA,NA,SE,0,4,53,41,NA,NA,1,4,19.5,25.5,No,No
2015-01-31,Newcastle,15.9,27.1,0,NA,NA,NA,NA,NA,SE,0,19,61,51,NA,NA,1,2,22.5,26.8,No,No
2015-02-01,Newcastle,19.2,26,0.7,NA,NA,NA,NA,NA,SE,0,9,80,65,NA,NA,6,6,22.8,25.5,No,Yes
2015-02-02,Newcastle,18,25.2,10.6,NA,NA,NA,NA,NW,SE,9,28,78,64,NA,NA,6,6,21.6,24.5,Yes,Yes
2015-02-03,Newcastle,18.2,25,14.4,NA,NA,NA,NA,NW,SE,4,4,80,67,NA,NA,7,7,20,22.1,Yes,No
2015-02-04,Newcastle,15.1,25,0.6,NA,NA,NA,NA,NA,SE,0,4,87,56,NA,NA,7,7,18.8,24,No,Yes
2015-02-05,Newcastle,17.6,24.6,5.6,NA,NA,NA,NA,NA,SE,0,22,94,53,NA,NA,8,6,19,24.5,Yes,Yes
2015-02-06,Newcastle,15.8,24.8,5,NA,NA,NA,NA,NA,SE,0,9,75,49,NA,NA,6,4,20.5,24.5,Yes,No
2015-02-07,Newcastle,15.5,NA,0.2,NA,NA,NA,NA,NA,SE,0,9,87,54,NA,NA,7,4,19.2,26.8,No,No
2015-02-08,Newcastle,NA,33.3,0,NA,NA,NA,NA,NA,NA,0,0,81,53,NA,NA,0,1,22.2,32.5,No,No
2015-02-09,Newcastle,21.4,28.3,0,NA,NA,NA,NA,SE,SE,9,28,83,68,NA,NA,6,6,25,26.6,No,Yes
2015-02-10,Newcastle,21.1,29.8,1.4,NA,NA,NA,NA,NE,SW,4,4,72,57,NA,NA,2,2,25.7,29.2,Yes,No
2015-02-11,Newcastle,20.2,29.8,0,NA,NA,NA,NA,NA,NE,0,28,72,52,NA,NA,3,3,25,29.7,No,No
2015-02-12,Newcastle,19.9,29.8,0,NA,NA,NA,NA,NA,SE,0,19,77,58,NA,NA,0,1,23.5,29.4,No,Yes
2015-02-13,Newcastle,20.6,27.7,4.4,NA,NA,NA,NA,NA,SE,0,19,71,64,NA,NA,6,6,24.5,26.2,Yes,No
2015-02-14,Newcastle,19,NA,0,NA,NA,NA,NA,NE,NE,9,19,64,60,NA,NA,1,6,24.5,27.5,No,No
2015-02-15,Newcastle,NA,31.7,0,NA,NA,NA,NA,NA,SE,NA,19,NA,48,NA,NA,NA,5,NA,31,No,Yes
2015-02-16,Newcastle,18.8,29.9,20.2,NA,NA,NA,NA,NA,NE,0,19,78,58,NA,NA,0,5,23.2,29.5,Yes,No
2015-02-17,Newcastle,19,29.2,0,NA,NA,NA,NA,NE,E,9,37,68,57,NA,NA,3,1,24.5,28.6,No,No
2015-02-18,Newcastle,19.7,29,0,NA,NA,NA,NA,NE,NE,4,9,71,61,NA,NA,1,6,24.5,27.8,No,No
2015-02-19,Newcastle,19.4,27.7,0.6,NA,NA,NA,NA,NA,NA,0,0,88,75,NA,NA,6,8,22.8,24,No,No
2015-02-20,Newcastle,19.8,25.4,0.8,NA,NA,NA,NA,NA,SE,0,9,80,79,NA,NA,7,8,24,24.5,No,Yes
2015-02-21,Newcastle,20.2,25.7,6.4,NA,NA,NA,NA,NA,SW,0,9,86,76,NA,NA,8,7,21.5,25,Yes,Yes
2015-02-22,Newcastle,20.4,26.8,2.4,NA,NA,NA,NA,NA,SE,0,9,93,83,NA,NA,8,6,22.4,25.2,Yes,No
2015-02-23,Newcastle,20.5,28.2,1,NA,NA,NA,NA,NA,NE,0,4,83,65,NA,NA,5,5,23.6,28,No,No
2015-02-24,Newcastle,20.8,27.2,0,NA,NA,NA,NA,NA,SW,0,19,87,74,NA,NA,7,5,23.5,25.2,No,Yes
2015-02-25,Newcastle,19.4,26.8,1.6,NA,NA,NA,NA,SW,SE,4,4,84,66,NA,NA,4,5,22.8,26.4,Yes,Yes
2015-02-26,Newcastle,19.4,26.2,6.8,NA,NA,NA,NA,NE,SE,4,9,82,72,NA,NA,1,6,22.5,25.5,Yes,No
2015-02-27,Newcastle,19.9,27.7,1,NA,NA,NA,NA,NA,SE,0,9,95,60,NA,NA,8,2,21.1,26.9,No,Yes
2015-02-28,Newcastle,18,28.7,5,NA,NA,NA,NA,NA,SE,0,9,91,78,NA,NA,7,6,21.8,27.5,Yes,No
2015-03-01,Newcastle,19.5,36.7,0,NA,NA,NA,NA,NW,NA,9,0,89,34,NA,NA,0,5,23.3,36,No,Yes
2015-03-02,Newcastle,18.8,24.3,6,NA,NA,NA,NA,SW,SE,4,4,72,56,NA,NA,7,8,21.6,23.5,Yes,No
2015-03-03,Newcastle,14.8,28.4,0,NA,NA,NA,NA,NA,SE,0,19,72,58,NA,NA,0,0,20.6,27.4,No,No
2015-03-04,Newcastle,17.9,30.2,0.4,NA,NA,NA,NA,NA,SE,0,9,83,66,NA,NA,8,1,22.5,27.8,No,No
2015-03-05,Newcastle,19.8,31.2,0,NA,NA,NA,NA,NW,SE,19,28,42,41,NA,NA,2,1,25.6,27.5,No,No
2015-03-06,Newcastle,14.8,31.3,0,NA,NA,NA,NA,NW,NW,4,19,73,23,NA,NA,1,0,19,28.6,No,No
2015-03-07,Newcastle,16.3,27.2,0,NA,NA,NA,NA,NW,SE,4,19,74,60,NA,NA,2,1,20.6,26.5,No,No
2015-03-08,Newcastle,19.3,31,0,NA,NA,NA,NA,NA,NA,0,0,87,38,NA,NA,8,3,20.6,30.4,No,No
2015-03-09,Newcastle,19.7,30.5,0,NA,NA,NA,NA,NW,SE,4,4,76,56,NA,NA,4,1,24.4,30,No,No
2015-03-10,Newcastle,21.1,27,0,NA,NA,NA,NA,SW,SE,9,9,73,60,NA,NA,6,7,25,26,No,No
2015-03-11,Newcastle,21.5,29.8,0.5,NA,NA,NA,NA,NA,NE,0,9,89,61,NA,NA,7,1,23.8,28.5,No,No
2015-03-12,Newcastle,19.3,28,0,NA,NA,NA,NA,NA,SE,0,9,78,67,NA,NA,7,2,22.6,27.5,No,Yes
2015-03-13,Newcastle,19,23.8,9.6,NA,NA,NA,NA,NA,SE,0,19,93,58,NA,NA,8,7,19.6,22.8,Yes,Yes
2015-03-14,Newcastle,15.7,25.2,2.6,NA,NA,NA,NA,NA,S,0,9,73,51,NA,NA,1,3,20.2,24.5,Yes,No
2015-03-15,Newcastle,14.2,NA,0,NA,NA,NA,NA,NA,SE,0,28,68,90,NA,NA,5,7,20.5,19.2,No,Yes
2015-03-16,Newcastle,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA
2015-03-17,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-18,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-19,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-20,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2015-03-21,Newcastle,NA,36,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No
2015-03-22,Newcastle,11.8,24,0.6,NA,NA,NA,NA,NA,SE,0,4,87,82,NA,NA,8,8,22,21,No,Yes
2015-03-23,Newcastle,17.5,28.8,1.5,NA,NA,NA,NA,NA,NA,0,0,90,51,NA,NA,6,5,20.8,28.5,Yes,Yes
2015-03-24,Newcastle,18,32,1.5,NA,NA,NA,NA,NW,SE,4,9,88,65,NA,NA,1,7,21.9,27.6,Yes,Yes
2015-03-25,Newcastle,16.6,24,11.2,NA,NA,NA,NA,NW,SE,19,19,57,62,NA,NA,1,5,20.2,23.5,Yes,Yes
2015-03-26,Newcastle,16.1,28.8,1.5,NA,NA,NA,NA,NA,NW,0,9,89,35,NA,NA,0,1,19.7,28.2,Yes,No
2015-03-27,Newcastle,11.5,NA,0,NA,NA,NA,NA,NA,NA,0,0,56,29,NA,NA,1,0,16.5,24.8,No,No
2015-03-28,Newcastle,NA,23.5,0,NA,NA,NA,NA,NA,SE,NA,19,NA,58,NA,NA,NA,5,NA,21.5,No,No
2015-03-29,Newcastle,14.8,26,0,NA,NA,NA,NA,SE,SE,19,9,75,62,NA,NA,6,6,20.2,24,No,No
2015-03-30,Newcastle,18.2,24.2,0.8,NA,NA,NA,NA,NA,SE,0,19,84,70,NA,NA,8,8,18.6,23.5,No,Yes
2015-03-31,Newcastle,17.2,23,8.8,NA,NA,NA,NA,NA,SE,0,4,95,74,NA,NA,8,8,19,22.5,Yes,Yes
2015-04-01,Newcastle,16,27.2,11.6,NA,NA,NA,NA,NA,NA,0,NA,100,NA,NA,NA,7,NA,18,NA,Yes,No
2015-04-02,Newcastle,16.4,29.5,0.5,NA,NA,NA,NA,NW,NE,4,9,80,46,NA,NA,7,6,20.2,29.2,No,No
2015-04-03,Newcastle,18.8,21.3,0.4,NA,NA,NA,NA,NA,NA,0,0,91,90,NA,NA,8,8,19.4,20.5,No,Yes
2015-04-04,Newcastle,17.8,20.6,31.4,NA,NA,NA,NA,NA,NA,0,NA,97,NA,NA,NA,8,NA,19.6,NA,Yes,Yes
2015-04-05,Newcastle,15.8,24.4,32.4,NA,NA,NA,NA,S,NA,4,0,89,86,NA,NA,7,5,18,20,Yes,No
2015-04-06,Newcastle,14.7,28.2,0.4,NA,NA,NA,NA,NW,SE,4,9,70,56,NA,NA,0,6,21.8,25.8,No,Yes
2015-04-07,Newcastle,14,25.3,11.6,NA,NA,NA,NA,NA,NW,0,37,87,40,NA,NA,4,5,17.2,22,Yes,No
2015-04-08,Newcastle,13.8,23.2,0,NA,NA,NA,NA,SW,NW,46,19,64,43,NA,NA,7,4,16.8,22,No,No
2015-04-09,Newcastle,13.6,22.8,0,NA,NA,NA,NA,NA,SW,0,9,68,52,NA,NA,8,6,17,21,No,No
2015-04-10,Newcastle,14.5,22.5,0,NA,NA,NA,NA,SW,SW,19,19,67,64,NA,NA,4,5,19,20.6,No,No
2015-04-11,Newcastle,13.8,22.5,0,NA,NA,NA,NA,NA,SE,0,9,89,72,NA,NA,6,6,17.5,21.2,No,No
2015-04-12,Newcastle,12.1,25.1,0.1,NA,NA,NA,NA,NW,SW,9,19,86,34,NA,NA,1,7,18.4,22,No,No
2015-04-13,Newcastle,14.2,21.5,0.4,NA,NA,NA,NA,SW,SE,4,28,68,62,NA,NA,4,6,20,20.4,No,No
2015-04-14,Newcastle,10.6,22.5,0,NA,NA,NA,NA,NA,SE,0,9,81,62,NA,NA,2,1,17,21.5,No,No
2015-04-15,Newcastle,12,26.8,0.1,NA,NA,NA,NA,NW,NA,4,0,73,60,NA,NA,1,1,18,26,No,No
2015-04-16,Newcastle,16.5,31.2,0.2,NA,NA,NA,NA,NW,NE,19,9,71,40,NA,NA,1,5,22,30.5,No,No
2015-04-17,Newcastle,19.7,25.2,0,NA,NA,NA,NA,NA,SE,0,4,79,80,NA,NA,5,7,23.5,23.4,No,No
2015-04-18,Newcastle,17.8,25.5,0,NA,NA,NA,NA,NA,NA,0,0,97,64,NA,NA,8,8,19.9,25,No,Yes
2015-04-19,Newcastle,16.8,23.3,4,NA,NA,NA,NA,NA,SE,0,37,88,66,NA,NA,6,7,19.3,20.3,Yes,Yes
2015-04-20,Newcastle,13.9,NA,3,NA,NA,NA,NA,SW,NA,19,0,94,96,NA,NA,7,8,14.5,17.4,Yes,NA
2015-04-21,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-22,Newcastle,NA,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2015-04-23,Newcastle,NA,21.7,240,NA,NA,NA,NA,NW,NA,4,0,72,62,NA,NA,6,6,17.5,21,Yes,No
2015-04-24,Newcastle,13.6,26.2,0.4,NA,NA,NA,NA,NA,NW,0,4,87,50,NA,NA,7,3,17,26,No,No
2015-04-25,Newcastle,14.2,25.5,0.2,NA,NA,NA,NA,NA,NW,0,4,NA,46,NA,NA,4,1,19.2,25,No,Yes
2015-04-26,Newcastle,11.2,18.7,11.6,NA,NA,NA,NA,SW,SW,9,4,78,57,NA,NA,8,7,13.9,18.2,Yes,No
2015-04-27,Newcastle,10.6,20.5,0,NA,NA,NA,NA,NW,NA,9,0,64,51,NA,NA,4,2,16.2,19.5,No,No
2015-04-28,Newcastle,11.5,20,0,NA,NA,NA,NA,SE,SW,9,9,61,73,NA,NA,1,5,17.5,19.4,No,Yes
2015-04-29,Newcastle,12.2,NA,7,NA,NA,NA,NA,SW,SW,9,9,84,57,NA,NA,6,5,16,19.2,Yes,Yes
2015-04-30,Newcastle,NA,20.7,5,NA,NA,NA,NA,NA,SE,NA,9,NA,69,NA,NA,NA,6,NA,20.2,Yes,Yes
2015-05-01,Newcastle,12.7,20.4,10,NA,NA,NA,NA,NA,NA,0,0,87,67,NA,NA,8,7,16,18.5,Yes,Yes
2015-05-02,Newcastle,14.4,22.4,20,NA,NA,NA,NA,NA,NA,0,0,95,97,NA,NA,8,8,19.9,20.2,Yes,Yes
2015-05-03,Newcastle,18.4,21.9,30.8,NA,NA,NA,NA,NA,SW,0,9,95,91,NA,NA,8,7,20.9,20.7,Yes,Yes
2015-05-04,Newcastle,17.5,21,4.2,NA,NA,NA,NA,SW,NA,9,0,75,81,NA,NA,7,8,19.2,20.5,Yes,No
2015-05-05,Newcastle,15.1,26.8,0,NA,NA,NA,NA,N,N,4,28,90,46,NA,NA,1,1,18.4,26,No,No
2015-05-06,Newcastle,14.5,20.7,0.1,NA,NA,NA,NA,NW,NW,4,28,55,38,NA,NA,0,0,16.2,19.8,No,No
2015-05-07,Newcastle,9.8,20.8,0,NA,NA,NA,NA,NW,NW,19,9,57,45,NA,NA,0,0,14,20,No,No
2015-05-08,Newcastle,7.5,19.8,0,NA,NA,NA,NA,NW,NA,4,0,64,39,NA,NA,0,0,12.7,19.5,No,No
2015-05-09,Newcastle,8.8,20,0,NA,NA,NA,NA,NW,NW,19,4,64,41,NA,NA,0,0,13,19.2,No,No
2015-05-10,Newcastle,10.4,21,0,NA,NA,NA,NA,NW,NW,28,28,57,35,NA,NA,0,1,14.8,20.4,No,No
2015-05-11,Newcastle,14.2,21.7,0,NA,NA,NA,NA,N,NW,56,56,56,39,NA,NA,1,0,17.6,21,No,No
2015-05-12,Newcastle,12.2,22.1,0,NA,NA,NA,NA,NW,NW,19,19,60,51,NA,NA,0,1,16.5,21.5,No,No
2015-05-13,Newcastle,10.8,18.7,0,NA,NA,NA,NA,NW,NW,4,28,52,31,NA,NA,7,6,15.5,17.5,No,No
2015-05-14,Newcastle,6,18.8,0,NA,NA,NA,NA,NW,SW,4,9,56,35,NA,NA,0,1,10.8,18.2,No,No
2015-05-15,Newcastle,8.2,20.2,0,NA,NA,NA,NA,SW,SE,9,37,61,72,NA,NA,1,6,16,19,No,Yes
2015-05-16,Newcastle,13.2,18.7,5.4,NA,NA,NA,NA,NA,SE,0,19,100,86,NA,NA,6,6,15.4,18,Yes,Yes
2015-05-17,Newcastle,10.5,19.8,12,NA,NA,NA,NA,NA,SE,0,4,99,65,NA,NA,6,6,15.1,18.5,Yes,No
2015-05-18,Newcastle,14,19.4,0.2,NA,NA,NA,NA,NA,NA,0,0,81,75,NA,NA,8,8,16.6,18.8,No,No
2015-05-19,Newcastle,12,NA,0.1,NA,NA,NA,NA,NA,NA,0,0,99,57,NA,NA,8,5,13.9,19.2,No,No
2015-05-20,Newcastle,NA,23.8,0,NA,NA,NA,NA,NA,NA,NA,0,NA,63,NA,NA,NA,6,NA,22.6,No,Yes
2015-05-21,Newcastle,12.7,22.3,2.6,NA,NA,NA,NA,NA,NA,0,0,73,66,NA,NA,5,6,16.4,19.2,Yes,No
2015-05-22,Newcastle,13.5,16.5,0.8,NA,NA,NA,NA,SW,SW,9,56,73,73,NA,NA,7,8,15.6,15,No,Yes
2015-05-23,Newcastle,11.3,17.5,41.2,NA,NA,NA,NA,S,NA,9,0,86,72,NA,NA,6,8,13.2,16.2,Yes,No
2015-05-24,Newcastle,7.5,19.5,0,NA,NA,NA,NA,NA,NA,0,0,85,59,NA,NA,7,8,11.2,17.2,No,No
2015-05-25,Newcastle,8.4,19.8,0.1,NA,NA,NA,NA,NA,NA,0,0,86,67,NA,NA,6,5,11.6,19,No,No
2015-05-26,Newcastle,7.8,NA,0,NA,NA,NA,NA,NA,NW,0,4,91,60,NA,NA,1,7,12,18.3,No,No
2015-05-27,Newcastle,NA,19.4,0,NA,NA,NA,NA,NA,NA,NA,0,NA,60,NA,NA,NA,7,NA,18,No,No
2015-05-28,Newcastle,10,22.4,0,NA,NA,NA,NA,NA,NW,0,4,78,46,NA,NA,1,6,14.8,21.5,No,No
2015-05-29,Newcastle,13.5,19.2,0.4,NA,NA,NA,NA,NA,NW,0,4,76,94,NA,NA,8,8,16.8,19.2,No,No
2015-05-30,Newcastle,11.2,20.7,1,NA,NA,NA,NA,NA,NA,0,0,84,58,NA,NA,6,6,14.2,20,No,Yes
2015-05-31,Newcastle,13.2,15.7,4,NA,NA,NA,NA,NA,NA,0,0,88,89,NA,NA,8,8,14.3,14.4,Yes,Yes
2015-06-01,Newcastle,9.2,16.8,6.3,NA,NA,NA,NA,NW,NA,19,0,69,30,NA,NA,2,1,13.2,15,Yes,No
2015-06-02,Newcastle,3.4,16.2,0,NA,NA,NA,NA,N,SE,4,4,61,50,NA,NA,0,5,9,15,No,No
2015-06-03,Newcastle,4.9,18.2,0,NA,NA,NA,NA,NA,NA,0,NA,72,NA,NA,NA,1,NA,9.1,NA,No,No
2015-06-04,Newcastle,4.8,17,0,NA,NA,NA,NA,NA,NA,0,0,84,48,NA,NA,1,1,9.2,15.7,No,Yes
2015-06-05,Newcastle,6.2,15.5,1.6,NA,NA,NA,NA,NA,SE,0,9,92,41,NA,NA,8,6,9.2,15.4,Yes,No
2015-06-06,Newcastle,6.2,20.4,0,NA,NA,NA,NA,NA,NA,0,0,82,67,NA,NA,5,4,10,17.8,No,No
2015-06-07,Newcastle,7,20.2,0.1,NA,NA,NA,NA,NA,NW,0,9,95,46,NA,NA,1,0,10.8,19.6,No,No
2015-06-08,Newcastle,NA,21.2,0.1,NA,NA,NA,NA,NA,NW,NA,28,NA,48,NA,NA,NA,2,NA,20.6,No,No
2015-06-09,Newcastle,9.2,22.7,0,NA,NA,NA,NA,NW,NE,4,28,74,49,NA,NA,6,2,13.8,21.5,No,No
2015-06-10,Newcastle,12,18.5,0,NA,NA,NA,NA,SE,SW,9,4,80,90,NA,NA,6,8,16.5,14.8,No,Yes
2015-06-11,Newcastle,13.2,17.2,4.2,NA,NA,NA,NA,NA,NA,0,0,89,73,NA,NA,6,6,13.4,15.6,Yes,Yes
2015-06-12,Newcastle,12.4,17,1.8,NA,NA,NA,NA,NW,NA,4,0,58,NA,NA,NA,0,8,13.5,16.7,Yes,No
2015-06-13,Newcastle,12.8,20.7,0,NA,NA,NA,NA,NA,NA,0,NA,79,NA,NA,NA,7,NA,15.8,NA,No,No
2015-06-14,Newcastle,7.6,20.4,0,NA,NA,NA,NA,NA,NA,0,0,96,75,NA,NA,5,4,10.8,18,No,No
2015-06-15,Newcastle,8.4,18.7,0,NA,NA,NA,NA,NA,NA,0,0,94,87,NA,NA,4,8,11.5,16.7,No,No
2015-06-16,Newcastle,11.2,18.4,0.8,NA,NA,NA,NA,NA,NA,0,0,96,96,NA,NA,5,8,16,15.8,No,Yes
2015-06-17,Newcastle,13.7,16.7,11.4,NA,NA,NA,NA,NA,NW,0,4,97,85,NA,NA,8,8,14.8,16.5,Yes,Yes
2015-06-18,Newcastle,10.5,18.7,3.8,NA,NA,NA,NA,NA,SW,0,19,71,62,NA,NA,1,2,13.2,17.5,Yes,No
2015-06-19,Newcastle,9.7,14,1,NA,NA,NA,NA,NA,NA,0,0,92,89,NA,NA,8,6,11,13.4,No,Yes
2015-06-20,Newcastle,7.8,15.7,10.6,NA,NA,NA,NA,NA,SE,0,9,83,56,NA,NA,7,3,10.8,14.8,Yes,No
2015-06-21,Newcastle,7,16,0,NA,NA,NA,NA,NA,NA,0,0,84,73,NA,NA,7,6,9.8,15,No,No
2015-06-22,Newcastle,5.4,17.6,0.2,NA,NA,NA,NA,NW,NA,4,0,97,51,NA,NA,1,5,8.2,16.5,No,No
2015-06-23,Newcastle,5.8,18.7,0.1,NA,NA,NA,NA,NA,NA,0,0,87,57,NA,NA,1,1,9.6,18.5,No,No
2015-06-24,Newcastle,8.6,18.2,0.1,NA,NA,NA,NA,NW,NA,4,0,87,61,NA,NA,1,7,11,17.8,No,No
2015-06-25,Newcastle,10.2,21.2,0,NA,NA,NA,NA,NA,NA,0,0,82,93,NA,NA,6,7,14.4,16.5,No,Yes
2015-06-26,Newcastle,11.4,18.7,43,NA,NA,NA,NA,NA,NA,0,0,84,61,NA,NA,3,4,13.9,17,Yes,No
2015-06-27,Newcastle,6.4,19,0,NA,NA,NA,NA,NA,NW,0,4,91,59,NA,NA,0,1,10.5,17.5,No,No
2015-06-28,Newcastle,5.5,19.2,0.2,NA,NA,NA,NA,NA,NA,0,0,93,75,NA,NA,0,4,10,17,No,No
2015-06-29,Newcastle,7.9,19.8,0,NA,NA,NA,NA,NA,NA,0,0,92,72,NA,NA,1,5,10.4,16.5,No,No
2015-06-30,Newcastle,7.3,15.2,0.2,NA,NA,NA,NA,NA,NA,0,0,97,81,NA,NA,8,7,8.6,15,No,No
2015-07-01,Newcastle,8.2,17.2,0,NA,NA,NA,NA,NA,NA,0,0,79,74,NA,NA,7,6,13.9,16,No,No
2015-07-02,Newcastle,5.6,15.5,0,NA,NA,NA,NA,NW,NW,9,9,78,52,NA,NA,5,1,7,14.5,No,No
2015-07-03,Newcastle,6.8,16,0,NA,NA,NA,NA,NA,SE,0,19,62,54,NA,NA,5,2,10,15.5,No,No
2015-07-04,Newcastle,NA,17.2,0,NA,NA,NA,NA,NA,NW,NA,19,NA,46,NA,NA,NA,1,NA,16.6,No,No
2015-07-05,Newcastle,2.5,18.2,0,NA,NA,NA,NA,NA,NA,0,0,69,47,NA,NA,1,1,6.9,17,No,No
2015-07-06,Newcastle,5.8,16.8,0,NA,NA,NA,NA,NA,NW,0,9,70,38,NA,NA,0,0,9.2,15.8,No,No
2015-07-07,Newcastle,5.8,17.3,0,NA,NA,NA,NA,NW,SE,4,4,69,70,NA,NA,1,7,9.6,14.2,No,No
2015-07-08,Newcastle,8.9,16.4,0,NA,NA,NA,NA,SE,NA,4,0,79,68,NA,NA,2,6,11.5,15,No,No
2015-07-09,Newcastle,5.7,18.2,0.6,NA,NA,NA,NA,NA,NA,0,0,81,68,NA,NA,1,5,10.5,16.5,No,No
2015-07-10,Newcastle,6.2,20.2,0,NA,NA,NA,NA,NA,N,0,4,97,47,NA,NA,0,4,10,18.8,No,No
2015-07-11,Newcastle,8.2,19.8,0.4,NA,NA,NA,NA,NW,NW,4,4,90,57,NA,NA,0,5,10.7,18.4,No,Yes
2015-07-12,Newcastle,6.7,13,4,NA,NA,NA,NA,NW,NW,37,46,82,57,NA,NA,7,4,7.2,11.6,Yes,No
2015-07-13,Newcastle,NA,16.8,0,NA,NA,NA,NA,NE,NW,19,28,80,46,NA,NA,8,1,10,16.5,No,Yes
2015-07-14,Newcastle,7.8,16.7,2.6,NA,NA,NA,NA,NW,NW,28,19,73,51,NA,NA,1,0,11.2,15.4,Yes,No
